# Time[s]    Strain
1.528784179687500000e+01 -3.108106090450874415e-24
1.528808593750000000e+01 -8.507524676071169956e-24
1.528833007812500000e+01 -4.620086881283987212e-24
1.528857421875000000e+01 7.197447076493861420e-25
1.528881835937500000e+01 5.547610164013119680e-25
1.528906250000000000e+01 -7.898580990151246801e-24
1.528930664062500000e+01 -2.201032344995096967e-23
1.528955078125000000e+01 -3.533356460114133951e-23
1.528979492187500000e+01 -4.123122940993896504e-23
1.529003906250000000e+01 -3.637152938158919354e-23
1.529028320312500000e+01 -2.200297126807055717e-23
1.529052734375000000e+01 -2.431583931061737213e-24
1.529077148437500000e+01 1.801811210173227586e-23
1.529101562500000000e+01 3.738678084142674469e-23
1.529125976562500000e+01 5.629466967766146720e-23
1.529150390625000000e+01 7.606301969456157924e-23
1.529174804687500000e+01 9.618132068067588997e-23
1.529199218750000000e+01 1.129894047652995547e-22
1.529223632812500000e+01 1.207717867199939955e-22
1.529248046875000000e+01 1.148626094314782241e-22
1.529272460937500000e+01 9.477241905093026778e-23
1.529296875000000000e+01 6.515546319652957814e-23
1.529321289062500000e+01 3.392419936901600114e-23
1.529345703125000000e+01 8.712264388427358651e-24
1.529370117187500000e+01 -6.264052632200144611e-24
1.529394531250000000e+01 -1.145867492786980774e-23
1.529418945312500000e+01 -1.110025426779904572e-23
1.529443359375000000e+01 -1.079999985317144741e-23
1.529467773437500000e+01 -1.468660618208976327e-23
1.529492187500000000e+01 -2.323857171308775217e-23
1.529516601562500000e+01 -3.285857153740054698e-23
1.529541015625000000e+01 -3.753267528045839348e-23
1.529565429687500000e+01 -3.185586292458724278e-23
1.529589843750000000e+01 -1.396674811186847236e-23
1.529614257812500000e+01 1.302233633536909634e-23
1.529638671875000000e+01 4.179819493265649441e-23
1.529663085937500000e+01 6.355893702051156598e-23
1.529687500000000000e+01 7.155787354414786774e-23
1.529711914062500000e+01 6.394796687436960411e-23
1.529736328125000000e+01 4.465780128352666122e-23
1.529760742187500000e+01 2.190341702449977317e-23
1.529785156250000000e+01 4.963021998440760068e-24
1.529809570312500000e+01 5.541259235012375676e-25
1.529833984375000000e+01 1.029242655584795864e-23
1.529858398437500000e+01 3.021855607115923663e-23
1.529882812500000000e+01 5.249650747869901394e-23
1.529907226562500000e+01 6.851370963441769863e-23
1.529931640625000000e+01 7.204482076137519705e-23
1.529956054687500000e+01 6.115160210074262127e-23
1.529980468750000000e+01 3.820579360360264788e-23
1.530004882812500000e+01 8.431670814299110745e-24
1.530029296875000000e+01 -2.207207718414479683e-23
1.530053710937500000e+01 -4.809850192534060240e-23
1.530078125000000000e+01 -6.672968979407210897e-23
1.530102539062500000e+01 -7.835689853391344488e-23
1.530126953125000000e+01 -8.688036302250629106e-23
1.530151367187500000e+01 -9.837739805355697508e-23
1.530175781250000000e+01 -1.181649717655202752e-22
1.530200195312500000e+01 -1.474570660894119095e-22
1.530224609375000000e+01 -1.815811539713152784e-22
1.530249023437500000e+01 -2.110843002819501873e-22
1.530273437500000000e+01 -2.253799437501492772e-22
1.530297851562500000e+01 -2.171441688495106290e-22
1.530322265625000000e+01 -1.854027162973644404e-22
1.530346679687500000e+01 -1.360758363228222540e-22
1.530371093750000000e+01 -8.000239719525665710e-23
1.530395507812500000e+01 -2.946449355393772177e-23
1.530419921875000000e+01 5.451712170734737898e-24
1.530444335937500000e+01 1.960888773157272882e-23
1.530468750000000000e+01 1.404004848691649017e-23
1.530493164062500000e+01 -4.696843249410733187e-24
1.530517578125000000e+01 -2.692679014896543671e-23
1.530541992187500000e+01 -4.328705501386456819e-23
1.530566406250000000e+01 -4.795820812949250945e-23
1.530590820312500000e+01 -4.051097100515879982e-23
1.530615234375000000e+01 -2.572458381413832449e-23
1.530639648437500000e+01 -1.149567817514116440e-23
1.530664062500000000e+01 -5.641410065033885661e-24
1.530688476562500000e+01 -1.281874196813125329e-23
1.530712890625000000e+01 -3.276497951937385467e-23
1.530737304687500000e+01 -6.050773698435998789e-23
1.530761718750000000e+01 -8.832490512300103612e-23
1.530786132812500000e+01 -1.085577773020942242e-22
1.530810546875000000e+01 -1.161874260324773291e-22
1.530834960937500000e+01 -1.102990904156249494e-22
1.530859375000000000e+01 -9.401808167940623852e-23
1.530883789062500000e+01 -7.307924153059221292e-23
1.530908203125000000e+01 -5.367984719690457308e-23
1.530932617187500000e+01 -4.042089049990050678e-23
1.530957031250000000e+01 -3.496135075555909164e-23
1.530981445312500000e+01 -3.573316039562389245e-23
1.531005859375000000e+01 -3.879158816944394467e-23
1.531030273437500000e+01 -3.950938842712450321e-23
1.531054687500000000e+01 -3.446864851709675663e-23
1.531079101562500000e+01 -2.285150293224792025e-23
1.531103515625000000e+01 -6.896886472506377158e-24
1.531127929687500000e+01 8.686157301697719009e-24
1.531152343750000000e+01 1.821849603550345084e-23
1.531176757812500000e+01 1.711590074558301580e-23
1.531201171875000000e+01 3.925435272919184038e-24
1.531225585937500000e+01 -1.847026318963380606e-23
1.531250000000000000e+01 -4.324098404702253244e-23
1.531274414062500000e+01 -6.180627563470371393e-23
1.531298828125000000e+01 -6.721458971688801242e-23
1.531323242187500000e+01 -5.745567632890510031e-23
1.531347656250000000e+01 -3.720489012277685778e-23
1.531372070312500000e+01 -1.668108778701944445e-23
1.531396484375000000e+01 -7.425615411503719099e-24
1.531420898437500000e+01 -1.674196971689492759e-23
1.531445312500000000e+01 -4.377643351924086063e-23
1.531469726562500000e+01 -7.950757427465492794e-23
1.531494140625000000e+01 -1.107058405434579038e-22
1.531518554687500000e+01 -1.257230344491059693e-22
1.531542968750000000e+01 -1.190190230104517959e-22
1.531567382812500000e+01 -9.214896100199284921e-23
1.531591796875000000e+01 -5.117469840028950512e-23
1.531616210937500000e+01 -2.776402531849799464e-24
1.531640625000000000e+01 4.804520190528191396e-23
1.531665039062500000e+01 9.747321056633662654e-23
1.531689453125000000e+01 1.408950967217769907e-22
1.531713867187500000e+01 1.718827048378660383e-22
1.531738281250000000e+01 1.835658323671820138e-22
1.531762695312500000e+01 1.717619566920209304e-22
1.531787109375000000e+01 1.377761962937126677e-22
1.531811523437500000e+01 8.897124893319655217e-23
1.531835937500000000e+01 3.670707891700029835e-23
1.531860351562500000e+01 -7.219242911056065497e-24
1.531884765625000000e+01 -3.394650573870064476e-23
1.531909179687500000e+01 -3.950828413840278609e-23
1.531933593750000000e+01 -2.510166001769774280e-23
1.531958007812500000e+01 3.806741056858190942e-24
1.531982421875000000e+01 3.886259184413995870e-23
1.532006835937500000e+01 7.050194605297498763e-23
1.532031250000000000e+01 9.010638784083422540e-23
1.532055664062500000e+01 9.241450143309491109e-23
1.532080078125000000e+01 7.726015758367208834e-23
1.532104492187500000e+01 4.972236982766355025e-23
1.532128906250000000e+01 1.855070915784809552e-23
1.532153320312500000e+01 -6.557325543673558122e-24
1.532177734375000000e+01 -1.798791879621521058e-23
1.532202148437500000e+01 -1.266009270730319206e-23
1.532226562500000000e+01 6.963435238593517511e-24
1.532250976562500000e+01 3.382039540244939118e-23
1.532275390625000000e+01 5.888657718286356952e-23
1.532299804687500000e+01 7.437849172133763205e-23
1.532324218750000000e+01 7.608283989629495620e-23
1.532348632812500000e+01 6.391025675657967637e-23
1.532373046875000000e+01 4.081235674352184001e-23
1.532397460937500000e+01 1.109450459183736247e-23
1.532421875000000000e+01 -2.072237291558193094e-23
1.532446289062500000e+01 -5.017309860154530507e-23
1.532470703125000000e+01 -7.298504569627100853e-23
1.532495117187500000e+01 -8.589973054725898473e-23
1.532519531250000000e+01 -8.796511185633211757e-23
1.532543945312500000e+01 -8.117209212473313472e-23
1.532568359375000000e+01 -6.962250335648710852e-23
1.532592773437500000e+01 -5.756137347533542528e-23
1.532617187500000000e+01 -4.737947024012175076e-23
1.532641601562500000e+01 -3.861558094694127705e-23
1.532666015625000000e+01 -2.844329128160905943e-23
1.532690429687500000e+01 -1.343888403575830546e-23
1.532714843750000000e+01 8.263822095331159115e-24
1.532739257812500000e+01 3.559808587653725639e-23
1.532763671875000000e+01 6.463025044055647734e-23
1.532788085937500000e+01 8.984251853325047419e-23
1.532812500000000000e+01 1.059045850779092154e-22
1.532836914062500000e+01 1.092786568469729568e-22
1.532861328125000000e+01 9.924999548783800820e-23
1.532885742187500000e+01 7.809270532155367685e-23
1.532910156250000000e+01 5.018802379386145000e-23
1.532934570312500000e+01 2.033749363801105068e-23
1.532958984375000000e+01 -7.827087058835356960e-24
1.532983398437500000e+01 -3.233102883798645029e-23
1.533007812500000000e+01 -5.212676617144258382e-23
1.533032226562500000e+01 -6.602183694526205019e-23
1.533056640625000000e+01 -7.218314355285962332e-23
1.533081054687500000e+01 -6.848690916853893952e-23
1.533105468750000000e+01 -5.346438722238720234e-23
1.533129882812500000e+01 -2.744507630848980166e-23
1.533154296875000000e+01 6.470236995798782835e-24
1.533178710937500000e+01 4.197895789121946749e-23
1.533203125000000000e+01 7.011056607340860857e-23
1.533227539062500000e+01 8.098217001143269582e-23
1.533251953125000000e+01 6.656856700245545545e-23
1.533276367187500000e+01 2.378338954245214628e-23
1.533300781250000000e+01 -4.316921466058279900e-23
1.533325195312500000e+01 -1.223022619326746506e-22
1.533349609375000000e+01 -1.959386088581077241e-22
1.533374023437500000e+01 -2.451832665002594324e-22
1.533398437500000000e+01 -2.555857891723874050e-22
1.533422851562500000e+01 -2.221674981858399726e-22
1.533447265625000000e+01 -1.517968698376225582e-22
1.533471679687500000e+01 -6.150250853019701378e-23
1.533496093750000000e+01 2.701463457330363086e-23
1.533520507812500000e+01 9.448356000362999541e-23
1.533544921875000000e+01 1.297966732663659543e-22
1.533569335937500000e+01 1.322223201310168264e-22
1.533593750000000000e+01 1.097492228653622543e-22
1.533618164062500000e+01 7.490761552156969445e-23
1.533642578125000000e+01 4.013621672331601880e-23
1.533666992187500000e+01 1.436820519056530596e-23
1.533691406250000000e+01 1.555496428112294569e-24
1.533715820312500000e+01 9.660790833522757785e-25
1.533740234375000000e+01 8.557096941352127812e-24
1.533764648437500000e+01 1.869409086299706076e-23
1.533789062500000000e+01 2.587748182967817864e-23
1.533813476562500000e+01 2.642696533361325327e-23
1.533837890625000000e+01 1.986186209328614825e-23
1.533862304687500000e+01 9.331625367052562086e-24
1.533886718750000000e+01 5.238063551962462847e-25
1.533911132812500000e+01 -8.437350506020812696e-25
1.533935546875000000e+01 8.026176118825715752e-24
1.533959960937500000e+01 2.505199390666531108e-23
1.533984375000000000e+01 4.344686644840735465e-23
1.534008789062500000e+01 5.421929420796690506e-23
1.534033203125000000e+01 5.007150917629881907e-23
1.534057617187500000e+01 2.894650762687119010e-23
1.534082031250000000e+01 -4.570568320780912384e-24
1.534106445312500000e+01 -4.081269502157662603e-23
1.534130859375000000e+01 -6.884450566364187892e-23
1.534155273437500000e+01 -8.075530100810250383e-23
1.534179687500000000e+01 -7.462844077121052587e-23
1.534204101562500000e+01 -5.509151202188346007e-23
1.534228515625000000e+01 -3.120818242012188323e-23
1.534252929687500000e+01 -1.237827142331711140e-23
1.534277343750000000e+01 -3.973909794874497315e-24
1.534301757812500000e+01 -5.000919313179803598e-24
1.534326171875000000e+01 -9.148475729698923977e-24
1.534350585937500000e+01 -8.551071608435447848e-24
1.534375000000000000e+01 1.881620582572566314e-24
1.534399414062500000e+01 2.166666284637394584e-23
1.534423828125000000e+01 4.458392822035314533e-23
1.534448242187500000e+01 6.110508992363517414e-23
1.534472656250000000e+01 6.238603654684722440e-23
1.534497070312500000e+01 4.419670710542659289e-23
1.534521484375000000e+01 9.234108505972966877e-24
1.534545898437500000e+01 -3.309376797443570194e-23
1.534570312500000000e+01 -6.947667611696274808e-23
1.534594726562500000e+01 -8.727311931844324720e-23
1.534619140625000000e+01 -7.917386821872222276e-23
1.534643554687500000e+01 -4.597022414459228960e-23
1.534667968750000000e+01 3.853691048185998823e-24
1.534692382812500000e+01 5.746892424800728348e-23
1.534716796875000000e+01 1.023525168781779494e-22
1.534741210937500000e+01 1.301576428214813236e-22
1.534765625000000000e+01 1.383897898991840192e-22
1.534790039062500000e+01 1.297507181995262280e-22
1.534814453125000000e+01 1.100412711548572482e-22
1.534838867187500000e+01 8.571279999353165916e-23
1.534863281250000000e+01 6.180522546545532902e-23
1.534887695312500000e+01 4.078827404127699517e-23
1.534912109375000000e+01 2.269475851122014935e-23
1.534936523437500000e+01 6.407619239197458100e-24
1.534960937500000000e+01 -8.771969137164034593e-24
1.534985351562500000e+01 -2.234632790495353237e-23
1.535009765625000000e+01 -3.303711783037455860e-23
1.535034179687500000e+01 -3.976379225381629167e-23
1.535058593750000000e+01 -4.212630272627719855e-23
1.535083007812500000e+01 -3.997807178148352243e-23
1.535107421875000000e+01 -3.270288584998789668e-23
1.535131835937500000e+01 -1.915726582130451935e-23
1.535156250000000000e+01 1.360576567755993287e-24
1.535180664062500000e+01 2.764928292249553675e-23
1.535205078125000000e+01 5.562125989581182816e-23
1.535229492187500000e+01 7.858515180451610897e-23
1.535253906250000000e+01 8.902974740880326787e-23
1.535278320312500000e+01 8.142726442201012620e-23
1.535302734375000000e+01 5.491029595709966473e-23
1.535327148437500000e+01 1.449580852156255541e-23
1.535351562500000000e+01 -2.989955445027541118e-23
1.535375976562500000e+01 -6.640601803059025336e-23
1.535400390625000000e+01 -8.505267462310562552e-23
1.535424804687500000e+01 -8.115508028458140279e-23
1.535449218750000000e+01 -5.696573422714112741e-23
1.535473632812500000e+01 -2.079260968239658351e-23
1.535498046875000000e+01 1.623691644193101420e-23
1.535522460937500000e+01 4.439001210187918601e-23
1.535546875000000000e+01 5.852479746625832191e-23
1.535571289062500000e+01 5.879536600257368016e-23
1.535595703125000000e+01 4.876824757776861411e-23
1.535620117187500000e+01 3.233848329002479337e-23
1.535644531250000000e+01 1.161391832850134203e-23
1.535668945312500000e+01 -1.271794932511233124e-23
1.535693359375000000e+01 -3.899653649174398183e-23
1.535717773437500000e+01 -6.242058394075255530e-23
1.535742187500000000e+01 -7.532897752711743864e-23
1.535766601562500000e+01 -7.027019364368784199e-23
1.535791015625000000e+01 -4.410120896006874592e-23
1.535815429687500000e+01 -6.245533539705662968e-25
1.535839843750000000e+01 4.984466715622153872e-23
1.535864257812500000e+01 9.387721081120782416e-23
1.535888671875000000e+01 1.196496146733890398e-22
1.535913085937500000e+01 1.207895824138597284e-22
1.535937500000000000e+01 9.785698815865318065e-23
1.535961914062500000e+01 5.736207487699719033e-23
1.535986328125000000e+01 9.292993759539136995e-24
1.536010742187500000e+01 -3.565448276787620380e-23
1.536035156250000000e+01 -6.835921910200461518e-23
1.536059570312500000e+01 -8.285544126269730132e-23
1.536083984375000000e+01 -7.733102126607463431e-23
1.536108398437500000e+01 -5.451093025784790637e-23
1.536132812500000000e+01 -2.107239615211984234e-23
1.536157226562500000e+01 1.408674282044492929e-23
1.536181640625000000e+01 4.221204198104500343e-23
1.536206054687500000e+01 5.669957704753940330e-23
1.536230468750000000e+01 5.402655223859234009e-23
1.536254882812500000e+01 3.369634147173689001e-23
1.536279296875000000e+01 -2.076943085998838464e-24
1.536303710937500000e+01 -4.841514379477145126e-23
1.536328125000000000e+01 -9.782842114436083399e-23
1.536352539062500000e+01 -1.409685787595057855e-22
1.536376953125000000e+01 -1.683933029463936498e-22
1.536401367187500000e+01 -1.730236674374856368e-22
1.536425781250000000e+01 -1.525443203578456017e-22
1.536450195312500000e+01 -1.107349089265727837e-22
1.536474609375000000e+01 -5.690042348927771186e-23
1.536499023437500000e+01 -3.408085953770929635e-24
1.536523437500000000e+01 3.779100158135042787e-23
1.536547851562500000e+01 5.854086623395016773e-23
1.536572265625000000e+01 5.680319511499073323e-23
1.536596679687500000e+01 3.714609362417027397e-23
